Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,139210,-,-,-,19.42,-155.23,0,1154,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,DHI,DNI,GHI,Solar Zenith Angle
2023,10,28,22,50,90,958,880,90,958,880,34.53
2023,10,28,23,0,90,956,869,90,956,869,35.410000000000004
2023,10,28,23,10,90,953,856,90,953,856,36.43
2023,10,28,23,20,89,950,842,89,950,842,37.58
2023,10,28,23,30,88,946,825,88,946,825,38.85
2023,10,28,23,40,88,940,806,88,940,806,40.24
2023,10,28,23,50,87,935,785,87,935,785,41.72
2023,10,29,0,0,86,930,763,86,930,763,43.300000000000004
2023,10,29,0,10,85,923,739,85,923,739,44.95
2023,10,29,0,20,84,916,713,84,916,713,46.67
2023,10,29,0,30,83,908,685,83,908,685,48.46
2023,10,29,0,40,84,894,655,84,894,655,50.300000000000004
2023,10,29,0,50,82,884,624,82,884,624,52.2
2023,10,29,1,0,81,872,592,81,872,592,54.14
2023,10,29,1,10,79,859,558,79,859,558,56.120000000000005
2023,10,29,1,20,77,845,524,77,845,524,58.13
2023,10,29,1,30,75,829,488,75,829,488,60.18
2023,10,29,1,40,75,805,450,75,805,450,62.26
2023,10,29,1,50,72,785,412,72,785,412,64.36
2023,10,29,2,0,70,759,372,70,759,372,66.49
2023,10,29,2,10,67,732,333,67,732,333,68.64
2023,10,29,2,20,63,701,294,63,701,294,70.81
2023,10,29,2,30,60,665,254,60,665,254,72.99
2023,10,29,2,40,57,616,214,57,616,214,75.19
2023,10,29,2,50,52,566,175,52,566,175,77.4
2023,10,29,3,0,47,505,137,47,505,137,79.62
2023,10,29,3,10,40,430,101,40,430,101,81.85000000000001
2023,10,29,3,20,33,338,68,33,338,68,84.08
2023,10,29,3,30,24,224,38,24,224,38,86.29
2023,10,29,3,40,14,99,16,14,99,16,88.45
2023,10,29,3,50,0,0,0,0,0,0,91.04
2023,10,29,4,0,0,0,0,0,0,0,93.33
2023,10,29,4,10,0,0,0,0,0,0,95.63
2023,10,29,4,20,0,0,0,0,0,0,97.94
2023,10,29,4,30,0,0,0,0,0,0,100.26
2023,10,29,4,40,0,0,0,0,0,0,102.58
2023,10,29,4,50,0,0,0,0,0,0,104.9
2023,10,29,5,0,0,0,0,0,0,0,107.23
2023,10,29,5,10,0,0,0,0,0,0,109.57000000000001
2023,10,29,5,20,0,0,0,0,0,0,111.91
2023,10,29,5,30,0,0,0,0,0,0,114.25
2023,10,29,5,40,0,0,0,0,0,0,116.59
2023,10,29,5,50,0,0,0,0,0,0,118.94
2023,10,29,6,0,0,0,0,0,0,0,121.29
2023,10,29,6,10,0,0,0,0,0,0,123.65
2023,10,29,6,20,0,0,0,0,0,0,126
2023,10,29,6,30,0,0,0,0,0,0,128.36
2023,10,29,6,40,0,0,0,0,0,0,130.72
2023,10,29,6,50,0,0,0,0,0,0,133.07
2023,10,29,7,0,0,0,0,0,0,0,135.43
2023,10,29,7,10,0,0,0,0,0,0,137.79
2023,10,29,7,20,0,0,0,0,0,0,140.15
2023,10,29,7,30,0,0,0,0,0,0,142.5
2023,10,29,7,40,0,0,0,0,0,0,144.86
2023,10,29,7,50,0,0,0,0,0,0,147.21
2023,10,29,8,0,0,0,0,0,0,0,149.55
2023,10,29,8,10,0,0,0,0,0,0,151.89000000000001
2023,10,29,8,20,0,0,0,0,0,0,154.22
2023,10,29,8,30,0,0,0,0,0,0,156.54
2023,10,29,8,40,0,0,0,0,0,0,158.85
2023,10,29,8,50,0,0,0,0,0,0,161.13
2023,10,29,9,0,0,0,0,0,0,0,163.39000000000001
2023,10,29,9,10,0,0,0,0,0,0,165.59
2023,10,29,9,20,0,0,0,0,0,0,167.73
2023,10,29,9,30,0,0,0,0,0,0,169.76
2023,10,29,9,40,0,0,0,0,0,0,171.58
2023,10,29,9,50,0,0,0,0,0,0,173.05
2023,10,29,10,0,0,0,0,0,0,0,173.9
2023,10,29,10,10,0,0,0,0,0,0,173.87
2023,10,29,10,20,0,0,0,0,0,0,172.97
2023,10,29,10,30,0,0,0,0,0,0,171.47
2023,10,29,10,40,0,0,0,0,0,0,169.63
2023,10,29,10,50,0,0,0,0,0,0,167.6
2023,10,29,11,0,0,0,0,0,0,0,165.45000000000002
2023,10,29,11,10,0,0,0,0,0,0,163.24
2023,10,29,11,20,0,0,0,0,0,0,160.99
2023,10,29,11,30,0,0,0,0,0,0,158.70000000000002
2023,10,29,11,40,0,0,0,0,0,0,156.4
2023,10,29,11,50,0,0,0,0,0,0,154.08
2023,10,29,12,0,0,0,0,0,0,0,151.74
2023,10,29,12,10,0,0,0,0,0,0,149.4
2023,10,29,12,20,0,0,0,0,0,0,147.06
2023,10,29,12,30,0,0,0,0,0,0,144.71
2023,10,29,12,40,0,0,0,0,0,0,142.36
2023,10,29,12,50,0,0,0,0,0,0,140
2023,10,29,13,0,0,0,0,0,0,0,137.65
2023,10,29,13,10,0,0,0,0,0,0,135.29
2023,10,29,13,20,0,0,0,0,0,0,132.93
2023,10,29,13,30,0,0,0,0,0,0,130.58
2023,10,29,13,40,0,0,0,0,0,0,128.22
2023,10,29,13,50,0,0,0,0,0,0,125.86
2023,10,29,14,0,0,0,0,0,0,0,123.51
2023,10,29,14,10,0,0,0,0,0,0,121.16
2023,10,29,14,20,0,0,0,0,0,0,118.81
2023,10,29,14,30,0,0,0,0,0,0,116.46000000000001
2023,10,29,14,40,0,0,0,0,0,0,114.12
2023,10,29,14,50,0,0,0,0,0,0,111.78
2023,10,29,15,0,0,0,0,0,0,0,109.44
2023,10,29,15,10,0,0,0,0,0,0,107.11
2023,10,29,15,20,0,0,0,0,0,0,104.78
2023,10,29,15,30,0,0,0,0,0,0,102.46000000000001
2023,10,29,15,40,0,0,0,0,0,0,100.14
2023,10,29,15,50,0,0,0,0,0,0,97.83
2023,10,29,16,0,0,0,0,0,0,0,95.52
2023,10,29,16,10,0,0,0,0,0,0,93.23
2023,10,29,16,20,0,0,0,0,0,0,90.93
2023,10,29,16,30,13,214,19,13,214,19,88.36
2023,10,29,16,40,20,358,44,20,358,44,86.2
2023,10,29,16,50,27,466,76,27,466,76,83.99
2023,10,29,17,0,33,551,112,33,551,112,81.77
2023,10,29,17,10,38,618,150,38,618,150,79.54
2023,10,29,17,20,42,672,189,42,672,189,77.33
2023,10,29,17,30,45,714,229,45,714,229,75.12
2023,10,29,17,40,48,753,269,48,753,269,72.93
2023,10,29,17,50,51,785,310,51,785,310,70.75
2023,10,29,18,0,53,812,350,53,812,350,68.59
2023,10,29,18,10,56,836,389,56,836,389,66.45
2023,10,29,18,20,58,856,428,58,856,428,64.33
2023,10,29,18,30,59,874,467,59,874,467,62.230000000000004
2023,10,29,18,40,61,892,504,61,892,504,60.160000000000004
2023,10,29,18,50,62,903,539,62,903,539,58.120000000000005
2023,10,29,19,0,64,915,574,64,915,574,56.120000000000005
2023,10,29,19,10,65,927,607,65,927,607,54.15
2023,10,29,19,20,66,937,640,66,937,640,52.22
2023,10,29,19,30,67,943,669,67,943,669,50.34
2023,10,29,19,40,68,951,698,68,951,698,48.51
2023,10,29,19,50,69,958,726,69,958,726,46.74
2023,10,29,20,0,70,965,752,70,965,752,45.03
2023,10,29,20,10,71,968,774,71,968,774,43.39
2023,10,29,20,20,71,973,796,71,973,796,41.84
2023,10,29,20,30,72,978,817,72,978,817,40.37
2023,10,29,20,40,79,972,834,79,972,834,39.01
2023,10,29,20,50,80,973,849,80,973,849,37.75
2023,10,29,21,0,80,976,864,80,976,864,36.62
2023,10,29,21,10,81,978,876,81,978,876,35.63
2023,10,29,21,20,81,981,887,81,981,887,34.77
2023,10,29,21,30,81,980,893,81,980,893,34.08
2023,10,29,21,40,82,980,899,82,980,899,33.55
2023,10,29,21,50,82,981,903,82,981,903,33.2
2023,10,29,22,0,82,981,905,82,981,905,33.02
2023,10,29,22,10,82,979,903,82,979,903,33.03
2023,10,29,22,20,82,978,901,82,978,901,33.230000000000004
2023,10,29,22,30,82,978,896,429,128,536,33.6
2023,10,29,22,40,84,972,889,84,972,889,34.14
2023,10,29,22,50,84,970,880,84,970,880,34.85
2023,10,29,23,0,83,966,868,428,131,534,35.72
2023,10,29,23,10,83,963,855,83,963,855,36.730000000000004
2023,10,29,23,20,83,960,840,83,960,840,37.88
2023,10,29,23,30,82,956,824,383,99,460,39.14
2023,10,29,23,40,85,945,803,85,945,803,40.52
2023,10,29,23,50,84,940,783,84,940,783,41.99
2023,10,30,0,0,84,931,759,84,931,759,43.56
2023,10,30,0,10,83,925,734,304,7,309,45.2
2023,10,30,0,20,82,918,709,251,1,252,46.910000000000004
2023,10,30,0,30,81,910,681,81,910,681,48.69
2023,10,30,0,40,82,896,651,82,896,651,50.53
2023,10,30,0,50,80,885,620,80,885,620,52.410000000000004
2023,10,30,1,0,79,874,588,262,19,273,54.35
2023,10,30,1,10,77,861,555,77,861,555,56.32
2023,10,30,1,20,75,847,520,75,847,520,58.33
2023,10,30,1,30,73,831,484,73,831,484,60.370000000000005
2023,10,30,1,40,73,807,446,73,807,446,62.440000000000005
2023,10,30,1,50,70,787,409,70,787,409,64.54
2023,10,30,2,0,68,763,370,68,763,370,66.66
2023,10,30,2,10,65,737,331,65,737,331,68.81
2023,10,30,2,20,62,706,292,62,706,292,70.97
2023,10,30,2,30,58,670,252,58,670,252,73.15
2023,10,30,2,40,55,621,212,55,621,212,75.34
2023,10,30,2,50,51,570,173,51,570,173,77.55
2023,10,30,3,0,45,509,136,45,509,136,79.77
2023,10,30,3,10,39,434,99,39,434,99,81.99
2023,10,30,3,20,32,341,66,32,341,66,84.21000000000001
2023,10,30,3,30,23,226,37,23,226,37,86.42
2023,10,30,3,40,13,87,15,13,87,15,88.57000000000001
2023,10,30,3,50,0,0,0,0,0,0,91.16
2023,10,30,4,0,0,0,0,0,0,0,93.45
2023,10,30,4,10,0,0,0,0,0,0,95.75
2023,10,30,4,20,0,0,0,0,0,0,98.06
2023,10,30,4,30,0,0,0,0,0,0,100.37
2023,10,30,4,40,0,0,0,0,0,0,102.69
2023,10,30,4,50,0,0,0,0,0,0,105.01
2023,10,30,5,0,0,0,0,0,0,0,107.34
2023,10,30,5,10,0,0,0,0,0,0,109.67
2023,10,30,5,20,0,0,0,0,0,0,112.01
2023,10,30,5,30,0,0,0,0,0,0,114.35000000000001
2023,10,30,5,40,0,0,0,0,0,0,116.7
2023,10,30,5,50,0,0,0,0,0,0,119.04
2023,10,30,6,0,0,0,0,0,0,0,121.39
2023,10,30,6,10,0,0,0,0,0,0,123.75
2023,10,30,6,20,0,0,0,0,0,0,126.10000000000001
2023,10,30,6,30,0,0,0,0,0,0,128.46
2023,10,30,6,40,0,0,0,0,0,0,130.81
2023,10,30,6,50,0,0,0,0,0,0,133.17000000000002
2023,10,30,7,0,0,0,0,0,0,0,135.53
2023,10,30,7,10,0,0,0,0,0,0,137.89000000000001
2023,10,30,7,20,0,0,0,0,0,0,140.24
2023,10,30,7,30,0,0,0,0,0,0,142.6
2023,10,30,7,40,0,0,0,0,0,0,144.96
2023,10,30,7,50,0,0,0,0,0,0,147.31
2023,10,30,8,0,0,0,0,0,0,0,149.66
2023,10,30,8,10,0,0,0,0,0,0,152
2023,10,30,8,20,0,0,0,0,0,0,154.33
2023,10,30,8,30,0,0,0,0,0,0,156.66
2023,10,30,8,40,0,0,0,0,0,0,158.97
2023,10,30,8,50,0,0,0,0,0,0,161.26
2023,10,30,9,0,0,0,0,0,0,0,163.53
2023,10,30,9,10,0,0,0,0,0,0,165.75
2023,10,30,9,20,0,0,0,0,0,0,167.91
2023,10,30,9,30,0,0,0,0,0,0,169.96
2023,10,30,9,40,0,0,0,0,0,0,171.83
2023,10,30,9,50,0,0,0,0,0,0,173.34
2023,10,30,10,0,0,0,0,0,0,0,174.23
2023,10,30,10,10,0,0,0,0,0,0,174.19
2023,10,30,10,20,0,0,0,0,0,0,173.24
2023,10,30,10,30,0,0,0,0,0,0,171.69
2023,10,30,10,40,0,0,0,0,0,0,169.81
2023,10,30,10,50,0,0,0,0,0,0,167.75
2023,10,30,11,0,0,0,0,0,0,0,165.58
2023,10,30,11,10,0,0,0,0,0,0,163.35
2023,10,30,11,20,0,0,0,0,0,0,161.09
2023,10,30,11,30,0,0,0,0,0,0,158.79
2023,10,30,11,40,0,0,0,0,0,0,156.48
2023,10,30,11,50,0,0,0,0,0,0,154.15
2023,10,30,12,0,0,0,0,0,0,0,151.82
2023,10,30,12,10,0,0,0,0,0,0,149.48
2023,10,30,12,20,0,0,0,0,0,0,147.13
2023,10,30,12,30,0,0,0,0,0,0,144.78
2023,10,30,12,40,0,0,0,0,0,0,142.42000000000002
2023,10,30,12,50,0,0,0,0,0,0,140.07
2023,10,30,13,0,0,0,0,0,0,0,137.71
2023,10,30,13,10,0,0,0,0,0,0,135.35
2023,10,30,13,20,0,0,0,0,0,0,133
2023,10,30,13,30,0,0,0,0,0,0,130.64000000000001
2023,10,30,13,40,0,0,0,0,0,0,128.28
2023,10,30,13,50,0,0,0,0,0,0,125.93
2023,10,30,14,0,0,0,0,0,0,0,123.58
2023,10,30,14,10,0,0,0,0,0,0,121.23
2023,10,30,14,20,0,0,0,0,0,0,118.88
2023,10,30,14,30,0,0,0,0,0,0,116.53
2023,10,30,14,40,0,0,0,0,0,0,114.19
2023,10,30,14,50,0,0,0,0,0,0,111.85000000000001
2023,10,30,15,0,0,0,0,0,0,0,109.52
2023,10,30,15,10,0,0,0,0,0,0,107.19
2023,10,30,15,20,0,0,0,0,0,0,104.86
2023,10,30,15,30,0,0,0,0,0,0,102.54
2023,10,30,15,40,0,0,0,0,0,0,100.23
2023,10,30,15,50,0,0,0,0,0,0,97.92
2023,10,30,16,0,0,0,0,0,0,0,95.61
2023,10,30,16,10,0,0,0,0,0,0,93.32000000000001
2023,10,30,16,20,0,0,0,0,0,0,91.03
2023,10,30,16,30,13,149,17,13,149,17,88.46000000000001
2023,10,30,16,40,22,280,40,22,280,40,86.3
2023,10,30,16,50,29,392,70,29,392,70,84.10000000000001
2023,10,30,17,0,36,481,104,36,481,104,81.88
2023,10,30,17,10,41,552,140,41,552,140,79.66
2023,10,30,17,20,46,610,179,46,610,179,77.45
2023,10,30,17,30,50,657,218,50,657,218,75.24
2023,10,30,17,40,55,691,256,55,691,256,73.06
2023,10,30,17,50,58,726,296,58,726,296,70.88
2023,10,30,18,0,61,755,335,61,755,335,68.73
2023,10,30,18,10,64,781,374,64,781,374,66.59
2023,10,30,18,20,66,803,412,66,803,412,64.48
2023,10,30,18,30,69,823,450,69,823,450,62.39
2023,10,30,18,40,73,834,485,73,834,485,60.33
2023,10,30,18,50,75,850,521,75,850,521,58.29
2023,10,30,19,0,76,864,556,76,864,556,56.300000000000004
2023,10,30,19,10,78,876,589,78,876,589,54.33
2023,10,30,19,20,80,887,621,80,887,621,52.410000000000004
2023,10,30,19,30,81,895,650,81,895,650,50.54
2023,10,30,19,40,85,898,677,228,1,229,48.72
2023,10,30,19,50,86,906,705,286,5,290,46.96
2023,10,30,20,0,87,914,730,336,34,360,45.26
2023,10,30,20,10,88,920,754,88,920,754,43.63
2023,10,30,20,20,89,926,776,89,926,776,42.09
2023,10,30,20,30,90,931,797,90,931,797,40.63
2023,10,30,20,40,90,937,815,90,937,815,39.28
2023,10,30,20,50,91,941,832,91,941,832,38.03
2023,10,30,21,0,91,944,846,91,944,846,36.910000000000004
2023,10,30,21,10,92,947,859,92,947,859,35.92
2023,10,30,21,20,92,949,869,92,949,869,35.08
2023,10,30,21,30,93,951,878,93,951,878,34.39
2023,10,30,21,40,96,945,881,96,945,881,33.87
2023,10,30,21,50,96,946,885,406,36,436,33.52
2023,10,30,22,0,96,946,887,409,42,443,33.35
2023,10,30,22,10,96,946,887,306,1,307,33.36
2023,10,30,22,20,96,946,884,292,1,293,33.55
2023,10,30,22,30,96,945,880,96,945,880,33.92
2023,10,30,22,40,100,937,872,361,6,366,34.46
2023,10,30,22,50,99,935,864,99,935,864,35.17
2023,10,30,23,0,99,933,853,358,8,365,36.03
2023,10,30,23,10,98,928,839,98,928,839,37.03
2023,10,30,23,20,97,924,824,409,114,498,38.17
2023,10,30,23,30,97,920,807,326,5,330,39.42
2023,10,30,23,40,94,918,789,208,0,208,40.79
2023,10,30,23,50,93,913,769,165,0,165,42.26
2023,10,31,0,0,92,907,747,233,1,233,43.81
2023,10,31,0,10,91,900,722,201,0,202,45.45
2023,10,31,0,20,90,892,697,196,0,196,47.15
2023,10,31,0,30,89,882,668,189,0,190,48.92
2023,10,31,0,40,93,858,636,144,0,144,50.75
2023,10,31,0,50,91,847,606,122,0,122,52.63
2023,10,31,1,0,90,835,574,133,0,133,54.550000000000004
2023,10,31,1,10,88,821,541,143,0,143,56.52
2023,10,31,1,20,86,806,506,93,0,93,58.52
2023,10,31,1,30,83,789,471,75,0,75,60.56
2023,10,31,1,40,81,769,434,24,0,24,62.620000000000005
2023,10,31,1,50,78,747,397,71,0,71,64.71000000000001
2023,10,31,2,0,75,722,359,70,0,70,66.83
2023,10,31,2,10,72,694,321,72,694,321,68.97
2023,10,31,2,20,68,659,281,68,659,281,71.13
2023,10,31,2,30,64,621,242,64,621,242,73.3
2023,10,31,2,40,60,571,203,60,571,203,75.49
2023,10,31,2,50,55,518,165,55,518,165,77.69
2023,10,31,3,0,49,455,129,49,455,129,79.9
2023,10,31,3,10,42,378,93,42,378,93,82.12
2023,10,31,3,20,33,285,61,33,285,61,84.34
2023,10,31,3,30,23,174,34,23,174,34,86.55
2023,10,31,3,40,12,71,14,5,0,5,88.69
2023,10,31,3,50,0,0,0,0,0,0,91.28
2023,10,31,4,0,0,0,0,0,0,0,93.57000000000001
2023,10,31,4,10,0,0,0,0,0,0,95.87
2023,10,31,4,20,0,0,0,0,0,0,98.17
2023,10,31,4,30,0,0,0,0,0,0,100.48
2023,10,31,4,40,0,0,0,0,0,0,102.8
2023,10,31,4,50,0,0,0,0,0,0,105.12
2023,10,31,5,0,0,0,0,0,0,0,107.45
2023,10,31,5,10,0,0,0,0,0,0,109.78
2023,10,31,5,20,0,0,0,0,0,0,112.11
2023,10,31,5,30,0,0,0,0,0,0,114.45
2023,10,31,5,40,0,0,0,0,0,0,116.79
2023,10,31,5,50,0,0,0,0,0,0,119.14
2023,10,31,6,0,0,0,0,0,0,0,121.49000000000001
2023,10,31,6,10,0,0,0,0,0,0,123.84
2023,10,31,6,20,0,0,0,0,0,0,126.19
2023,10,31,6,30,0,0,0,0,0,0,128.55
2023,10,31,6,40,0,0,0,0,0,0,130.9
2023,10,31,6,50,0,0,0,0,0,0,133.26
2023,10,31,7,0,0,0,0,0,0,0,135.62
2023,10,31,7,10,0,0,0,0,0,0,137.98
2023,10,31,7,20,0,0,0,0,0,0,140.33
2023,10,31,7,30,0,0,0,0,0,0,142.69
2023,10,31,7,40,0,0,0,0,0,0,145.05
2023,10,31,7,50,0,0,0,0,0,0,147.4
2023,10,31,8,0,0,0,0,0,0,0,149.75
2023,10,31,8,10,0,0,0,0,0,0,152.1
2023,10,31,8,20,0,0,0,0,0,0,154.44
2023,10,31,8,30,0,0,0,0,0,0,156.77
2023,10,31,8,40,0,0,0,0,0,0,159.08
2023,10,31,8,50,0,0,0,0,0,0,161.38
2023,10,31,9,0,0,0,0,0,0,0,163.66
2023,10,31,9,10,0,0,0,0,0,0,165.9
2023,10,31,9,20,0,0,0,0,0,0,168.08
2023,10,31,9,30,0,0,0,0,0,0,170.16
2023,10,31,9,40,0,0,0,0,0,0,172.06
2023,10,31,9,50,0,0,0,0,0,0,173.63
2023,10,31,10,0,0,0,0,0,0,0,174.55
2023,10,31,10,10,0,0,0,0,0,0,174.51
2023,10,31,10,20,0,0,0,0,0,0,173.51
2023,10,31,10,30,0,0,0,0,0,0,171.9
2023,10,31,10,40,0,0,0,0,0,0,169.98
2023,10,31,10,50,0,0,0,0,0,0,167.89000000000001
2023,10,31,11,0,0,0,0,0,0,0,165.70000000000002
2023,10,31,11,10,0,0,0,0,0,0,163.46
2023,10,31,11,20,0,0,0,0,0,0,161.18
2023,10,31,11,30,0,0,0,0,0,0,158.88
2023,10,31,11,40,0,0,0,0,0,0,156.56
2023,10,31,11,50,0,0,0,0,0,0,154.23
2023,10,31,12,0,0,0,0,0,0,0,151.89000000000001
2023,10,31,12,10,0,0,0,0,0,0,149.55
2023,10,31,12,20,0,0,0,0,0,0,147.20000000000002
2023,10,31,12,30,0,0,0,0,0,0,144.84
2023,10,31,12,40,0,0,0,0,0,0,142.49
2023,10,31,12,50,0,0,0,0,0,0,140.13
2023,10,31,13,0,0,0,0,0,0,0,137.78
2023,10,31,13,10,0,0,0,0,0,0,135.42000000000002
2023,10,31,13,20,0,0,0,0,0,0,133.06
2023,10,31,13,30,0,0,0,0,0,0,130.71
2023,10,31,13,40,0,0,0,0,0,0,128.35
2023,10,31,13,50,0,0,0,0,0,0,126
2023,10,31,14,0,0,0,0,0,0,0,123.65
2023,10,31,14,10,0,0,0,0,0,0,121.3
2023,10,31,14,20,0,0,0,0,0,0,118.95
2023,10,31,14,30,0,0,0,0,0,0,116.61
2023,10,31,14,40,0,0,0,0,0,0,114.27
2023,10,31,14,50,0,0,0,0,0,0,111.93
2023,10,31,15,0,0,0,0,0,0,0,109.60000000000001
2023,10,31,15,10,0,0,0,0,0,0,107.27
2023,10,31,15,20,0,0,0,0,0,0,104.95
2023,10,31,15,30,0,0,0,0,0,0,102.63
2023,10,31,15,40,0,0,0,0,0,0,100.31
2023,10,31,15,50,0,0,0,0,0,0,98.01
2023,10,31,16,0,0,0,0,0,0,0,95.71000000000001
2023,10,31,16,10,0,0,0,0,0,0,93.42
2023,10,31,16,20,0,0,0,0,0,0,91.13
2023,10,31,16,30,13,138,16,13,138,16,88.55
2023,10,31,16,40,22,278,39,22,278,39,86.4
2023,10,31,16,50,29,392,69,29,392,69,84.2
2023,10,31,17,0,36,481,103,36,481,103,81.99
2023,10,31,17,10,42,553,140,42,553,140,79.77
2023,10,31,17,20,47,611,178,47,611,178,77.57000000000001
2023,10,31,17,30,51,660,217,51,660,217,75.37
2023,10,31,17,40,55,698,257,55,698,257,73.19
2023,10,31,17,50,58,732,296,58,732,296,71.02
2023,10,31,18,0,61,765,337,61,765,337,68.87
2023,10,31,18,10,64,790,376,64,790,376,66.74
2023,10,31,18,20,66,813,415,66,813,415,64.63
2023,10,31,18,30,69,832,452,69,832,452,62.550000000000004
2023,10,31,18,40,70,851,489,70,851,489,60.49
2023,10,31,18,50,72,867,525,72,867,525,58.47
2023,10,31,19,0,74,880,560,74,880,560,56.47
2023,10,31,19,10,75,893,593,75,893,593,54.52
2023,10,31,19,20,77,904,626,77,904,626,52.61
2023,10,31,19,30,78,914,656,78,914,656,50.74
2023,10,31,19,40,79,924,686,79,924,686,48.93
2023,10,31,19,50,80,932,713,80,932,713,47.18
2023,10,31,20,0,81,939,739,81,939,739,45.49
2023,10,31,20,10,82,945,763,82,945,763,43.87
2023,10,31,20,20,83,951,786,83,951,786,42.33
2023,10,31,20,30,83,956,806,83,956,806,40.89
2023,10,31,20,40,80,967,826,80,967,826,39.54
2023,10,31,20,50,81,970,842,81,970,842,38.31
2023,10,31,21,0,81,974,857,81,974,857,37.2
2023,10,31,21,10,82,976,869,82,976,869,36.22
2023,10,31,21,20,82,979,880,82,979,880,35.38
2023,10,31,21,30,82,980,888,82,980,888,34.7
2023,10,31,21,40,83,981,894,83,981,894,34.19
2023,10,31,21,50,83,982,898,83,982,898,33.84
2023,10,31,22,0,83,982,900,83,982,900,33.67
2023,10,31,22,10,83,979,898,83,979,898,33.69
2023,10,31,22,20,83,979,896,83,979,896,33.88
2023,10,31,22,30,83,978,891,419,120,518,34.24
2023,10,31,22,40,85,974,884,85,974,884,34.78
2023,10,31,22,50,84,972,876,84,972,876,35.480000000000004
2023,10,31,23,0,84,970,865,84,970,865,36.33
2023,10,31,23,10,83,967,852,83,967,852,37.33
2023,10,31,23,20,83,964,837,83,964,837,38.45
2023,10,31,23,30,82,960,821,82,960,821,39.7
2023,10,31,23,40,85,949,800,85,949,800,41.06
2023,10,31,23,50,84,942,778,84,942,778,42.52
2023,11,1,0,0,84,935,756,351,44,383,44.06
2023,11,1,0,10,83,928,731,83,928,731,45.69
2023,11,1,0,20,82,921,705,82,921,705,47.39
2023,11,1,0,30,81,913,678,81,913,678,49.15
2023,11,1,0,40,83,896,647,83,896,647,50.97
2023,11,1,0,50,81,886,616,81,886,616,52.84
2023,11,1,1,0,80,874,584,210,1,211,54.75
2023,11,1,1,10,78,861,551,240,13,247,56.71
2023,11,1,1,20,76,847,516,76,847,516,58.71
2023,11,1,1,30,74,828,479,74,828,479,60.74
2023,11,1,1,40,75,799,440,103,0,103,62.800000000000004
2023,11,1,1,50,72,778,403,72,778,403,64.88
2023,11,1,2,0,70,754,364,70,754,364,66.99
2023,11,1,2,10,66,727,325,66,727,325,69.13
2023,11,1,2,20,63,695,286,63,695,286,71.28
2023,11,1,2,30,59,658,247,59,658,247,73.45
2023,11,1,2,40,56,608,207,56,608,207,75.63
2023,11,1,2,50,52,555,169,52,555,169,77.83
2023,11,1,3,0,46,492,131,46,492,131,80.04
2023,11,1,3,10,39,415,95,39,415,95,82.25
2023,11,1,3,20,31,320,62,31,320,62,84.47
2023,11,1,3,30,22,203,34,22,203,34,86.67
2023,11,1,3,40,12,68,13,12,68,13,88.8
2023,11,1,3,50,0,0,0,0,0,0,91.4
2023,11,1,4,0,0,0,0,0,0,0,93.69
2023,11,1,4,10,0,0,0,0,0,0,95.98
2023,11,1,4,20,0,0,0,0,0,0,98.28
2023,11,1,4,30,0,0,0,0,0,0,100.59
2023,11,1,4,40,0,0,0,0,0,0,102.9
2023,11,1,4,50,0,0,0,0,0,0,105.22
2023,11,1,5,0,0,0,0,0,0,0,107.55
2023,11,1,5,10,0,0,0,0,0,0,109.87
2023,11,1,5,20,0,0,0,0,0,0,112.21000000000001
2023,11,1,5,30,0,0,0,0,0,0,114.55
2023,11,1,5,40,0,0,0,0,0,0,116.89
2023,11,1,5,50,0,0,0,0,0,0,119.23
2023,11,1,6,0,0,0,0,0,0,0,121.58
2023,11,1,6,10,0,0,0,0,0,0,123.93
2023,11,1,6,20,0,0,0,0,0,0,126.28
2023,11,1,6,30,0,0,0,0,0,0,128.63
2023,11,1,6,40,0,0,0,0,0,0,130.99
2023,11,1,6,50,0,0,0,0,0,0,133.34
2023,11,1,7,0,0,0,0,0,0,0,135.7
2023,11,1,7,10,0,0,0,0,0,0,138.06
2023,11,1,7,20,0,0,0,0,0,0,140.42000000000002
2023,11,1,7,30,0,0,0,0,0,0,142.78
2023,11,1,7,40,0,0,0,0,0,0,145.13
